experiment_id,u,seed,variant,logical_task_id,task_id,resource,common_multiplier,residual_multiplier,applied_multiplier
EXP-06B,0.20,134,4,6,6a,human,0.962329250454,1.026831975815,0.988150445629
EXP-06B,0.20,134,4,6,6b,human,0.962329250454,1.020773393936,0.982320095071
EXP-06B,0.20,134,4,6,6c,human,0.962329250454,0.979757834056,0.942849622074
EXP-06B,0.20,135,3,1,1,agent,1.049516460736,1.000000000000,1.049516460736
EXP-06B,0.20,135,4,1,1,agent,1.049516460736,1.000000000000,1.049516460736
EXP-06B,0.20,135,3,1,1,human,1.030930907927,1.000000000000,1.030930907927
EXP-06B,0.20,135,4,1,1,human,1.030930907927,1.000000000000,1.030930907927
EXP-06B,0.20,135,3,2,2,agent,1.013237853676,1.000000000000,1.013237853676
EXP-06B,0.20,135,4,2,2,agent,1.013237853676,1.000000000000,1.013237853676
EXP-06B,0.20,135,3,2,2,human,0.974998270632,1.000000000000,0.974998270632
EXP-06B,0.20,135,4,2,2,human,0.974998270632,1.000000000000,0.974998270632
EXP-06B,0.20,135,3,3,3,agent,1.115947336878,1.000000000000,1.115947336878
EXP-06B,0.20,135,4,3,3,agent,1.115947336878,1.000000000000,1.115947336878
EXP-06B,0.20,135,3,3,3,human,0.840117293291,1.000000000000,0.840117293291
EXP-06B,0.20,135,4,3,3,human,0.840117293291,1.000000000000,0.840117293291
EXP-06B,0.20,135,3,4,4,agent,0.897240331512,1.000000000000,0.897240331512
EXP-06B,0.20,135,4,4,4,agent,0.897240331512,1.000000000000,0.897240331512
EXP-06B,0.20,135,3,4,4,human,1.017564718378,1.000000000000,1.017564718378
EXP-06B,0.20,135,4,4,4,human,1.017564718378,1.000000000000,1.017564718378
EXP-06B,0.20,135,3,5,5,agent,0.851019075412,1.000000000000,0.851019075412
EXP-06B,0.20,135,4,5,5,agent,0.851019075412,1.000000000000,0.851019075412
EXP-06B,0.20,135,3,5,5,human,1.035455506032,1.000000000000,1.035455506032
EXP-06B,0.20,135,4,5,5,human,1.035455506032,1.000000000000,1.035455506032
EXP-06B,0.20,135,3,7,7,agent,0.926158271823,1.000000000000,0.926158271823
EXP-06B,0.20,135,4,7,7,agent,0.926158271823,1.000000000000,0.926158271823
EXP-06B,0.20,135,3,7,7,human,1.124326333087,1.000000000000,1.124326333087
EXP-06B,0.20,135,4,7,7,human,1.124326333087,1.000000000000,1.124326333087
EXP-06B,0.20,135,3,6,6,agent,0.893209065935,1.000000000000,0.893209065935
EXP-06B,0.20,135,4,6,6a,agent,0.893209065935,1.040275536190,0.929183539996
EXP-06B,0.20,135,4,6,6b,agent,0.893209065935,0.980234685719,0.875554508028
EXP-06B,0.20,135,4,6,6c,agent,0.893209065935,0.978160216671,0.873701573468
EXP-06B,0.20,135,3,6,6,human,1.123473534028,1.000000000000,1.123473534028
EXP-06B,0.20,135,4,6,6a,human,1.123473534028,0.958190449601,1.076501610685
EXP-06B,0.20,135,4,6,6b,human,1.123473534028,0.980417575608,1.101473198491
EXP-06B,0.20,135,4,6,6c,human,1.123473534028,0.977684485227,1.098402643782
EXP-06B,0.20,136,3,1,1,agent,1.010342399954,1.000000000000,1.010342399954
EXP-06B,0.20,136,4,1,1,agent,1.010342399954,1.000000000000,1.010342399954
EXP-06B,0.20,136,3,1,1,human,0.991020505423,1.000000000000,0.991020505423
EXP-06B,0.20,136,4,1,1,human,0.991020505423,1.000000000000,0.991020505423
EXP-06B,0.20,136,3,2,2,agent,0.953597373618,1.000000000000,0.953597373618
EXP-06B,0.20,136,4,2,2,agent,0.953597373618,1.000000000000,0.953597373618
EXP-06B,0.20,136,3,2,2,human,1.090631380922,1.000000000000,1.090631380922
EXP-06B,0.20,136,4,2,2,human,1.090631380922,1.000000000000,1.090631380922
EXP-06B,0.20,136,3,3,3,agent,0.949559438813,1.000000000000,0.949559438813
EXP-06B,0.20,136,4,3,3,agent,0.949559438813,1.000000000000,0.949559438813
EXP-06B,0.20,136,3,3,3,human,0.846682090247,1.000000000000,0.846682090247
EXP-06B,0.20,136,4,3,3,human,0.846682090247,1.000000000000,0.846682090247
EXP-06B,0.20,136,3,4,4,agent,1.035958686688,1.000000000000,1.035958686688
EXP-06B,0.20,136,4,4,4,agent,1.035958686688,1.000000000000,1.035958686688
EXP-06B,0.20,136,3,4,4,human,0.815287984122,1.000000000000,0.815287984122
EXP-06B,0.20,136,4,4,4,human,0.815287984122,1.000000000000,0.815287984122
EXP-06B,0.20,136,3,5,5,agent,1.197636086393,1.000000000000,1.197636086393
EXP-06B,0.20,136,4,5,5,agent,1.197636086393,1.000000000000,1.197636086393
EXP-06B,0.20,136,3,5,5,human,1.064791206967,1.000000000000,1.064791206967
EXP-06B,0.20,136,4,5,5,human,1.064791206967,1.000000000000,1.064791206967
EXP-06B,0.20,136,3,7,7,agent,0.817155067900,1.000000000000,0.817155067900
EXP-06B,0.20,136,4,7,7,agent,0.817155067900,1.000000000000,0.817155067900
EXP-06B,0.20,136,3,7,7,human,0.865766148300,1.000000000000,0.865766148300
EXP-06B,0.20,136,4,7,7,human,0.865766148300,1.000000000000,0.865766148300
EXP-06B,0.20,136,3,6,6,agent,1.184317637558,1.000000000000,1.184317637558
EXP-06B,0.20,136,4,6,6a,agent,1.184317637558,1.010992363517,1.197336087550
EXP-06B,0.20,136,4,6,6b,agent,1.184317637558,0.991455619525,1.174198377059
EXP-06B,0.20,136,4,6,6c,agent,1.184317637558,1.029397022070,1.200000000000
EXP-06B,0.20,136,3,6,6,human,1.100465463138,1.000000000000,1.100465463138
EXP-06B,0.20,136,4,6,6a,human,1.100465463138,1.025882822652,1.128948615556
EXP-06B,0.20,136,4,6,6b,human,1.100465463138,0.961747511696,1.058369920881
EXP-06B,0.20,136,4,6,6c,human,1.100465463138,1.024292561160,1.127198587706
EXP-06B,0.20,137,3,1,1,agent,0.823821473884,1.000000000000,0.823821473884
EXP-06B,0.20,137,4,1,1,agent,0.823821473884,1.000000000000,0.823821473884
EXP-06B,0.20,137,3,1,1,human,0.944722269889,1.000000000000,0.944722269889
EXP-06B,0.20,137,4,1,1,human,0.944722269889,1.000000000000,0.944722269889
EXP-06B,0.20,137,3,2,2,agent,1.195267708775,1.000000000000,1.195267708775
EXP-06B,0.20,137,4,2,2,agent,1.195267708775,1.000000000000,1.195267708775
EXP-06B,0.20,137,3,2,2,human,0.878523489088,1.000000000000,0.878523489088
EXP-06B,0.20,137,4,2,2,human,0.878523489088,1.000000000000,0.878523489088
EXP-06B,0.20,137,3,3,3,agent,0.921524010397,1.000000000000,0.921524010397
EXP-06B,0.20,137,4,3,3,agent,0.921524010397,1.000000000000,0.921524010397
EXP-06B,0.20,137,3,3,3,human,1.115830768479,1.000000000000,1.115830768479
EXP-06B,0.20,137,4,3,3,human,1.115830768479,1.000000000000,1.115830768479
EXP-06B,0.20,137,3,4,4,agent,1.152242040055,1.000000000000,1.152242040055
EXP-06B,0.20,137,4,4,4,agent,1.152242040055,1.000000000000,1.152242040055
EXP-06B,0.20,137,3,4,4,human,0.985824502892,1.000000000000,0.985824502892
EXP-06B,0.20,137,4,4,4,human,0.985824502892,1.000000000000,0.985824502892
EXP-06B,0.20,137,3,5,5,agent,1.181550303924,1.000000000000,1.181550303924
EXP-06B,0.20,137,4,5,5,agent,1.181550303924,1.000000000000,1.181550303924
EXP-06B,0.20,137,3,5,5,human,1.124355457120,1.000000000000,1.124355457120
EXP-06B,0.20,137,4,5,5,human,1.124355457120,1.000000000000,1.124355457120
EXP-06B,0.20,137,3,7,7,agent,0.989965225075,1.000000000000,0.989965225075
EXP-06B,0.20,137,4,7,7,agent,0.989965225075,1.000000000000,0.989965225075
EXP-06B,0.20,137,3,7,7,human,0.845437428374,1.000000000000,0.845437428374
EXP-06B,0.20,137,4,7,7,human,0.845437428374,1.000000000000,0.845437428374
EXP-06B,0.20,137,3,6,6,agent,0.951288938821,1.000000000000,0.951288938821
EXP-06B,0.20,137,4,6,6a,agent,0.951288938821,0.955624009989,0.909074550374
EXP-06B,0.20,137,4,6,6b,agent,0.951288938821,0.957661136807,0.911012446583
EXP-06B,0.20,137,4,6,6c,agent,0.951288938821,1.044175279227,0.993312393318
EXP-06B,0.20,137,3,6,6,human,0.987097991586,1.000000000000,0.987097991586
EXP-06B,0.20,137,4,6,6a,human,0.987097991586,0.967854237621,0.955366974104
EXP-06B,0.20,137,4,6,6b,human,0.987097991586,1.036676960125,1.023301745264
EXP-06B,0.20,137,4,6,6c,human,0.987097991586,0.971026919106,0.958498721626
EXP-06B,0.20,138,3,1,1,agent,0.865271570598,1.000000000000,0.865271570598
EXP-06B,0.20,138,4,1,1,agent,0.865271570598,1.000000000000,0.865271570598
EXP-06B,0.20,138,3,1,1,human,0.960173618989,1.000000000000,0.960173618989
EXP-06B,0.20,138,4,1,1,human,0.960173618989,1.000000000000,0.960173618989
EXP-06B,0.20,138,3,2,2,agent,1.061770688647,1.000000000000,1.061770688647
EXP-06B,0.20,138,4,2,2,agent,1.061770688647,1.000000000000,1.061770688647
EXP-06B,0.20,138,3,2,2,human,0.870483981994,1.000000000000,0.870483981994
EXP-06B,0.20,138,4,2,2,human,0.870483981994,1.000000000000,0.870483981994
EXP-06B,0.20,138,3,3,3,agent,1.134918945271,1.000000000000,1.134918945271
EXP-06B,0.20,138,4,3,3,agent,1.134918945271,1.000000000000,1.134918945271
EXP-06B,0.20,138,3,3,3,human,0.884546327335,1.000000000000,0.884546327335
EXP-06B,0.20,138,4,3,3,human,0.884546327335,1.000000000000,0.884546327335
EXP-06B,0.20,138,3,4,4,agent,0.848875514693,1.000000000000,0.848875514693
EXP-06B,0.20,138,4,4,4,agent,0.848875514693,1.000000000000,0.848875514693
EXP-06B,0.20,138,3,4,4,human,0.957427471915,1.000000000000,0.957427471915
EXP-06B,0.20,138,4,4,4,human,0.957427471915,1.000000000000,0.957427471915
EXP-06B,0.20,138,3,5,5,agent,0.918635603437,1.000000000000,0.918635603437
EXP-06B,0.20,138,4,5,5,agent,0.918635603437,1.000000000000,0.918635603437
EXP-06B,0.20,138,3,5,5,human,1.070226162381,1.000000000000,1.070226162381
EXP-06B,0.20,138,4,5,5,human,1.070226162381,1.000000000000,1.070226162381
EXP-06B,0.20,138,3,7,7,agent,1.172852499363,1.000000000000,1.172852499363
EXP-06B,0.20,138,4,7,7,agent,1.172852499363,1.000000000000,1.172852499363
EXP-06B,0.20,138,3,7,7,human,1.181561832022,1.000000000000,1.181561832022
EXP-06B,0.20,138,4,7,7,human,1.181561832022,1.000000000000,1.181561832022
EXP-06B,0.20,138,3,6,6,agent,1.062083152324,1.000000000000,1.062083152324
EXP-06B,0.20,138,4,6,6a,agent,1.062083152324,1.037705999276,1.102130058897
EXP-06B,0.20,138,4,6,6b,agent,1.062083152324,1.003973063336,1.066302875956
EXP-06B,0.20,138,4,6,6c,agent,1.062083152324,0.967239790502,1.027289085749
EXP-06B,0.20,138,3,6,6,human,0.975192182751,1.000000000000,0.975192182751
EXP-06B,0.20,138,4,6,6a,human,0.975192182751,0.975156468726,0.950964965260
EXP-06B,0.20,138,4,6,6b,human,0.975192182751,1.035291219284,1.009607903917
EXP-06B,0.20,138,4,6,6c,human,0.975192182751,0.957242020601,0.933494935491
EXP-06B,0.20,139,3,1,1,agent,0.800490007902,1.000000000000,0.800490007902
EXP-06B,0.20,139,4,1,1,agent,0.800490007902,1.000000000000,0.800490007902
EXP-06B,0.20,139,3,1,1,human,1.060403547667,1.000000000000,1.060403547667
EXP-06B,0.20,139,4,1,1,human,1.060403547667,1.000000000000,1.060403547667
EXP-06B,0.20,139,3,2,2,agent,0.995344131212,1.000000000000,0.995344131212
EXP-06B,0.20,139,4,2,2,agent,0.995344131212,1.000000000000,0.995344131212
EXP-06B,0.20,139,3,2,2,human,1.148192071713,1.000000000000,1.148192071713
EXP-06B,0.20,139,4,2,2,human,1.148192071713,1.000000000000,1.148192071713
EXP-06B,0.20,139,3,3,3,agent,1.171305575604,1.000000000000,1.171305575604
EXP-06B,0.20,139,4,3,3,agent,1.171305575604,1.000000000000,1.171305575604
EXP-06B,0.20,139,3,3,3,human,1.044097832137,1.000000000000,1.044097832137
EXP-06B,0.20,139,4,3,3,human,1.044097832137,1.000000000000,1.044097832137
EXP-06B,0.20,139,3,4,4,agent,1.083816648239,1.000000000000,1.083816648239
EXP-06B,0.20,139,4,4,4,agent,1.083816648239,1.000000000000,1.083816648239
EXP-06B,0.20,139,3,4,4,human,0.998716555055,1.000000000000,0.998716555055
EXP-06B,0.20,139,4,4,4,human,0.998716555055,1.000000000000,0.998716555055
EXP-06B,0.20,139,3,5,5,agent,0.990100454154,1.000000000000,0.990100454154
EXP-06B,0.20,139,4,5,5,agent,0.990100454154,1.000000000000,0.990100454154
EXP-06B,0.20,139,3,5,5,human,1.147121927236,1.000000000000,1.147121927236
EXP-06B,0.20,139,4,5,5,human,1.147121927236,1.000000000000,1.147121927236
EXP-06B,0.20,139,3,7,7,agent,1.088290645498,1.000000000000,1.088290645498
EXP-06B,0.20,139,4,7,7,agent,1.088290645498,1.000000000000,1.088290645498
EXP-06B,0.20,139,3,7,7,human,0.921906657548,1.000000000000,0.921906657548
EXP-06B,0.20,139,4,7,7,human,0.921906657548,1.000000000000,0.921906657548
EXP-06B,0.20,139,3,6,6,agent,1.161608275438,1.000000000000,1.161608275438
EXP-06B,0.20,139,4,6,6a,agent,1.161608275438,1.030188785135,1.196675818076
EXP-06B,0.20,139,4,6,6b,agent,1.161608275438,1.032539834698,1.199406816705
EXP-06B,0.20,139,4,6,6c,agent,1.161608275438,0.979381362606,1.137657495613
EXP-06B,0.20,139,3,6,6,human,0.849845861865,1.000000000000,0.849845861865
EXP-06B,0.20,139,4,6,6a,human,0.849845861865,0.975527569209,0.829048067827
EXP-06B,0.20,139,4,6,6b,human,0.849845861865,0.981684384173,0.834280411547
EXP-06B,0.20,139,4,6,6c,human,0.849845861865,0.999214331701,0.849178164912
EXP-06B,0.20,140,3,1,1,agent,1.093856639016,1.000000000000,1.093856639016
EXP-06B,0.20,140,4,1,1,agent,1.093856639016,1.000000000000,1.093856639016
EXP-06B,0.20,140,3,1,1,human,0.831420730166,1.000000000000,0.831420730166
EXP-06B,0.20,140,4,1,1,human,0.831420730166,1.000000000000,0.831420730166
EXP-06B,0.20,140,3,2,2,agent,0.891423705187,1.000000000000,0.891423705187
EXP-06B,0.20,140,4,2,2,agent,0.891423705187,1.000000000000,0.891423705187
EXP-06B,0.20,140,3,2,2,human,0.992476940238,1.000000000000,0.992476940238
EXP-06B,0.20,140,4,2,2,human,0.992476940238,1.000000000000,0.992476940238
EXP-06B,0.20,140,3,3,3,agent,0.817422191414,1.000000000000,0.817422191414
EXP-06B,0.20,140,4,3,3,agent,0.817422191414,1.000000000000,0.817422191414
EXP-06B,0.20,140,3,3,3,human,1.072242307838,1.000000000000,1.072242307838
EXP-06B,0.20,140,4,3,3,human,1.072242307838,1.000000000000,1.072242307838
EXP-06B,0.20,140,3,4,4,agent,0.804897967043,1.000000000000,0.804897967043
EXP-06B,0.20,140,4,4,4,agent,0.804897967043,1.000000000000,0.804897967043
EXP-06B,0.20,140,3,4,4,human,0.863892612457,1.000000000000,0.863892612457
EXP-06B,0.20,140,4,4,4,human,0.863892612457,1.000000000000,0.863892612457
EXP-06B,0.20,140,3,5,5,agent,1.065465349731,1.000000000000,1.065465349731
EXP-06B,0.20,140,4,5,5,agent,1.065465349731,1.000000000000,1.065465349731
EXP-06B,0.20,140,3,5,5,human,1.123949151225,1.000000000000,1.123949151225
EXP-06B,0.20,140,4,5,5,human,1.123949151225,1.000000000000,1.123949151225
EXP-06B,0.20,140,3,7,7,agent,0.936282192026,1.000000000000,0.936282192026
EXP-06B,0.20,140,4,7,7,agent,0.936282192026,1.000000000000,0.936282192026
EXP-06B,0.20,140,3,7,7,human,1.192072939672,1.000000000000,1.192072939672
EXP-06B,0.20,140,4,7,7,human,1.192072939672,1.000000000000,1.192072939672
EXP-06B,0.20,140,3,6,6,agent,1.149180152279,1.000000000000,1.149180152279
EXP-06B,0.20,140,4,6,6a,agent,1.149180152279,0.972097371295,1.117115005175
EXP-06B,0.20,140,4,6,6b,agent,1.149180152279,1.031438316709,1.185308441862
EXP-06B,0.20,140,4,6,6c,agent,1.149180152279,1.017899160852,1.169749512673
EXP-06B,0.20,140,3,6,6,human,0.878212960099,1.000000000000,0.878212960099
EXP-06B,0.20,140,4,6,6a,human,0.878212960099,1.039146719771,0.912592116748
EXP-06B,0.20,140,4,6,6b,human,0.878212960099,0.960339122489,0.843382263460
EXP-06B,0.20,140,4,6,6c,human,0.878212960099,1.004871566221,0.882491232691
EXP-06B,0.20,141,3,1,1,agent,0.986701243489,1.000000000000,0.986701243489
EXP-06B,0.20,141,4,1,1,agent,0.986701243489,1.000000000000,0.986701243489
EXP-06B,0.20,141,3,1,1,human,0.809852171357,1.000000000000,0.809852171357
EXP-06B,0.20,141,4,1,1,human,0.809852171357,1.000000000000,0.809852171357
EXP-06B,0.20,141,3,2,2,agent,1.099422217084,1.000000000000,1.099422217084
EXP-06B,0.20,141,4,2,2,agent,1.099422217084,1.000000000000,1.099422217084
EXP-06B,0.20,141,3,2,2,human,0.859651988179,1.000000000000,0.859651988179
EXP-06B,0.20,141,4,2,2,human,0.859651988179,1.000000000000,0.859651988179
EXP-06B,0.20,141,3,3,3,agent,1.061593380614,1.000000000000,1.061593380614
EXP-06B,0.20,141,4,3,3,agent,1.061593380614,1.000000000000,1.061593380614
EXP-06B,0.20,141,3,3,3,human,0.800529774356,1.000000000000,0.800529774356
EXP-06B,0.20,141,4,3,3,human,0.800529774356,1.000000000000,0.800529774356
EXP-06B,0.20,141,3,4,4,agent,0.892169512571,1.000000000000,0.892169512571
EXP-06B,0.20,141,4,4,4,agent,0.892169512571,1.000000000000,0.892169512571
EXP-06B,0.20,141,3,4,4,human,1.004425739052,1.000000000000,1.004425739052
EXP-06B,0.20,141,4,4,4,human,1.004425739052,1.000000000000,1.004425739052
EXP-06B,0.20,141,3,5,5,agent,1.056239287005,1.000000000000,1.056239287005
EXP-06B,0.20,141,4,5,5,agent,1.056239287005,1.000000000000,1.056239287005
EXP-06B,0.20,141,3,5,5,human,1.152178994509,1.000000000000,1.152178994509
EXP-06B,0.20,141,4,5,5,human,1.152178994509,1.000000000000,1.152178994509
EXP-06B,0.20,141,3,7,7,agent,0.945128027072,1.000000000000,0.945128027072
EXP-06B,0.20,141,4,7,7,agent,0.945128027072,1.000000000000,0.945128027072
EXP-06B,0.20,141,3,7,7,human,0.892014039671,1.000000000000,0.892014039671
EXP-06B,0.20,141,4,7,7,human,0.892014039671,1.000000000000,0.892014039671
EXP-06B,0.20,141,3,6,6,agent,0.921314571317,1.000000000000,0.921314571317
EXP-06B,0.20,141,4,6,6a,agent,0.921314571317,1.028981330052,0.948015492990
EXP-06B,0.20,141,4,6,6b,agent,0.921314571317,0.971657910712,0.895202591475
EXP-06B,0.20,141,4,6,6c,agent,0.921314571317,1.021289756586,0.940929134280
EXP-06B,0.20,141,3,6,6,human,1.080831516241,1.000000000000,1.080831516241
EXP-06B,0.20,141,4,6,6a,human,1.080831516241,0.987294040930,1.067098515235
EXP-06B,0.20,141,4,6,6b,human,1.080831516241,0.975183075729,1.054008602353
EXP-06B,0.20,141,4,6,6c,human,1.080831516241,1.022755682631,1.105426575202
EXP-06B,0.20,142,3,1,1,agent,1.013161594467,1.000000000000,1.013161594467
EXP-06B,0.20,142,4,1,1,agent,1.013161594467,1.000000000000,1.013161594467
EXP-06B,0.20,142,3,1,1,human,1.054060465000,1.000000000000,1.054060465000
EXP-06B,0.20,142,4,1,1,human,1.054060465000,1.000000000000,1.054060465000
EXP-06B,0.20,142,3,2,2,agent,0.974666254088,1.000000000000,0.974666254088
EXP-06B,0.20,142,4,2,2,agent,0.974666254088,1.000000000000,0.974666254088
EXP-06B,0.20,142,3,2,2,human,0.974263185087,1.000000000000,0.974263185087
EXP-06B,0.20,142,4,2,2,human,0.974263185087,1.000000000000,0.974263185087
EXP-06B,0.20,142,3,3,3,agent,0.920236660544,1.000000000000,0.920236660544
EXP-06B,0.20,142,4,3,3,agent,0.920236660544,1.000000000000,0.920236660544
EXP-06B,0.20,142,3,3,3,human,1.121745852508,1.000000000000,1.121745852508
EXP-06B,0.20,142,4,3,3,human,1.121745852508,1.000000000000,1.121745852508
EXP-06B,0.20,142,3,4,4,agent,0.889626829470,1.000000000000,0.889626829470
EXP-06B,0.20,142,4,4,4,agent,0.889626829470,1.000000000000,0.889626829470
EXP-06B,0.20,142,3,4,4,human,0.832412388307,1.000000000000,0.832412388307
EXP-06B,0.20,142,4,4,4,human,0.832412388307,1.000000000000,0.832412388307
EXP-06B,0.20,142,3,5,5,agent,0.857695469346,1.000000000000,0.857695469346
EXP-06B,0.20,142,4,5,5,agent,0.857695469346,1.000000000000,0.857695469346
EXP-06B,0.20,142,3,5,5,human,1.002912369645,1.000000000000,1.002912369645
EXP-06B,0.20,142,4,5,5,human,1.002912369645,1.000000000000,1.002912369645
EXP-06B,0.20,142,3,7,7,agent,1.137664159226,1.000000000000,1.137664159226
EXP-06B,0.20,142,4,7,7,agent,1.137664159226,1.000000000000,1.137664159226
EXP-06B,0.20,142,3,7,7,human,0.994660799419,1.000000000000,0.994660799419
EXP-06B,0.20,142,4,7,7,human,0.994660799419,1.000000000000,0.994660799419
EXP-06B,0.20,142,3,6,6,agent,0.812730370196,1.000000000000,0.812730370196
EXP-06B,0.20,142,4,6,6a,agent,0.812730370196,0.964150607566,0.800000000000
EXP-06B,0.20,142,4,6,6b,agent,0.812730370196,0.983259934525,0.800000000000
EXP-06B,0.20,142,4,6,6c,agent,0.812730370196,0.984532049955,0.800159097430
EXP-06B,0.20,142,3,6,6,human,0.885240157861,1.000000000000,0.885240157861
EXP-06B,0.20,142,4,6,6a,human,0.885240157861,1.037725200763,0.918636020540
EXP-06B,0.20,142,4,6,6b,human,0.885240157861,0.998512055434,0.883922969579
EXP-06B,0.20,142,4,6,6c,human,0.885240157861,1.029477723765,0.911335022701
EXP-06B,0.20,143,3,1,1,agent,1.155298008996,1.000000000000,1.155298008996
EXP-06B,0.20,143,4,1,1,agent,1.155298008996,1.000000000000,1.155298008996
EXP-06B,0.20,143,3,1,1,human,1.129832728380,1.000000000000,1.129832728380
EXP-06B,0.20,143,4,1,1,human,1.129832728380,1.000000000000,1.129832728380
EXP-06B,0.20,143,3,2,2,agent,0.815000633401,1.000000000000,0.815000633401
EXP-06B,0.20,143,4,2,2,agent,0.815000633401,1.000000000000,0.815000633401
EXP-06B,0.20,143,3,2,2,human,0.876799799738,1.000000000000,0.876799799738
EXP-06B,0.20,143,4,2,2,human,0.876799799738,1.000000000000,0.876799799738
EXP-06B,0.20,143,3,3,3,agent,0.883380458435,1.000000000000,0.883380458435
EXP-06B,0.20,143,4,3,3,agent,0.883380458435,1.000000000000,0.883380458435
EXP-06B,0.20,143,3,3,3,human,1.076914135032,1.000000000000,1.076914135032
EXP-06B,0.20,143,4,3,3,human,1.076914135032,1.000000000000,1.076914135032
EXP-06B,0.20,143,3,4,4,agent,0.977789717085,1.000000000000,0.977789717085
EXP-06B,0.20,143,4,4,4,agent,0.977789717085,1.000000000000,0.977789717085
EXP-06B,0.20,143,3,4,4,human,1.008835742587,1.000000000000,1.008835742587
EXP-06B,0.20,143,4,4,4,human,1.008835742587,1.000000000000,1.008835742587
EXP-06B,0.20,143,3,5,5,agent,1.089591452709,1.000000000000,1.089591452709
EXP-06B,0.20,143,4,5,5,agent,1.089591452709,1.000000000000,1.089591452709
EXP-06B,0.20,143,3,5,5,human,1.014764444153,1.000000000000,1.014764444153
EXP-06B,0.20,143,4,5,5,human,1.014764444153,1.000000000000,1.014764444153
EXP-06B,0.20,143,3,7,7,agent,1.125178306514,1.000000000000,1.125178306514
EXP-06B,0.20,143,4,7,7,agent,1.125178306514,1.000000000000,1.125178306514
EXP-06B,0.20,143,3,7,7,human,0.833075974025,1.000000000000,0.833075974025
EXP-06B,0.20,143,4,7,7,human,0.833075974025,1.000000000000,0.833075974025
EXP-06B,0.20,143,3,6,6,agent,1.023408720601,1.000000000000,1.023408720601
EXP-06B,0.20,143,4,6,6a,agent,1.023408720601,1.012600992294,1.036304686003
EXP-06B,0.20,143,4,6,6b,agent,1.023408720601,0.965372992723,0.987971139385
EXP-06B,0.20,143,4,6,6c,agent,1.023408720601,1.033812533991,1.058012762754
EXP-06B,0.20,143,3,6,6,human,1.180118758885,1.000000000000,1.180118758885
EXP-06B,0.20,143,4,6,6a,human,1.180118758885,1.043698545927,1.200000000000
EXP-06B,0.20,143,4,6,6b,human,1.180118758885,0.981092488936,1.157805650394
EXP-06B,0.20,143,4,6,6c,human,1.180118758885,0.996618720572,1.176128447603
EXP-06B,0.20,144,3,1,1,agent,0.959457907403,1.000000000000,0.959457907403
EXP-06B,0.20,144,4,1,1,agent,0.959457907403,1.000000000000,0.959457907403
EXP-06B,0.20,144,3,1,1,human,0.961844858604,1.000000000000,0.961844858604
EXP-06B,0.20,144,4,1,1,human,0.961844858604,1.000000000000,0.961844858604
EXP-06B,0.20,144,3,2,2,agent,1.173462383092,1.000000000000,1.173462383092
EXP-06B,0.20,144,4,2,2,agent,1.173462383092,1.000000000000,1.173462383092
EXP-06B,0.20,144,3,2,2,human,1.072070770588,1.000000000000,1.072070770588
EXP-06B,0.20,144,4,2,2,human,1.072070770588,1.000000000000,1.072070770588
EXP-06B,0.20,144,3,3,3,agent,1.110987544359,1.000000000000,1.110987544359
EXP-06B,0.20,144,4,3,3,agent,1.110987544359,1.000000000000,1.110987544359
EXP-06B,0.20,144,3,3,3,human,0.829329651232,1.000000000000,0.829329651232
EXP-06B,0.20,144,4,3,3,human,0.829329651232,1.000000000000,0.829329651232
EXP-06B,0.20,144,3,4,4,agent,0.944537848415,1.000000000000,0.944537848415
EXP-06B,0.20,144,4,4,4,agent,0.944537848415,1.000000000000,0.944537848415
EXP-06B,0.20,144,3,4,4,human,1.015242733886,1.000000000000,1.015242733886
EXP-06B,0.20,144,4,4,4,human,1.015242733886,1.000000000000,1.015242733886
EXP-06B,0.20,144,3,5,5,agent,0.966227549507,1.000000000000,0.966227549507
EXP-06B,0.20,144,4,5,5,agent,0.966227549507,1.000000000000,0.966227549507
EXP-06B,0.20,144,3,5,5,human,0.844731556427,1.000000000000,0.844731556427
EXP-06B,0.20,144,4,5,5,human,0.844731556427,1.000000000000,0.844731556427
EXP-06B,0.20,144,3,7,7,agent,0.948347410412,1.000000000000,0.948347410412
EXP-06B,0.20,144,4,7,7,agent,0.948347410412,1.000000000000,0.948347410412
EXP-06B,0.20,144,3,7,7,human,0.967095836499,1.000000000000,0.967095836499
EXP-06B,0.20,144,4,7,7,human,0.967095836499,1.000000000000,0.967095836499
EXP-06B,0.20,144,3,6,6,agent,1.165140529637,1.000000000000,1.165140529637
EXP-06B,0.20,144,4,6,6a,agent,1.165140529637,0.978043298340,1.139557886636
EXP-06B,0.20,144,4,6,6b,agent,1.165140529637,1.022388111136,1.191225825304
EXP-06B,0.20,144,4,6,6c,agent,1.165140529637,0.978310528506,1.139869247332
EXP-06B,0.20,144,3,6,6,human,1.148719996046,1.000000000000,1.148719996046
EXP-06B,0.20,144,4,6,6a,human,1.148719996046,0.990813744470,1.138167560630
EXP-06B,0.20,144,4,6,6b,human,1.148719996046,0.962873236072,1.106071739933
EXP-06B,0.20,144,4,6,6c,human,1.148719996046,0.986134918432,1.132792899601
EXP-06B,0.20,145,3,1,1,agent,1.138605173916,1.000000000000,1.138605173916
EXP-06B,0.20,145,4,1,1,agent,1.138605173916,1.000000000000,1.138605173916
EXP-06B,0.20,145,3,1,1,human,1.109258223947,1.000000000000,1.109258223947
