experiment_id,stream,dag_id,cell_id,task_count,topology_family,weight_type,target_rho_l_bin,observation_index,accepted_attempt,raw_seed,rho_l,reference_path,reference_path_weight,longest_path_count,path_multiplicity,rho_h_low,rho_h_high,weights_json,human_low_json,human_high_json,predecessors_json
EXP-08,development,exp08_development_n32_chain_like_lognormal_00,n32_chain_like_lognormal,32,chain_like,lognormal,high,0,0,1438406454103981161,0.7313432835820895522388059701,t01->t03->t05->t06->t09->t10->t13->t14->t17->t18->t19->t20->t21->t22->t23->t24->t25->t26->t27->t28->t29->t30->t31->t32,588,1,unique,0.3,0.7,"[""24"",""12"",""48"",""12"",""12"",""36"",""60"",""24"",""24"",""24"",""12"",""60"",""36"",""36"",""12"",""24"",""36"",""24"",""12"",""12"",""12"",""24"",""24"",""24"",""12"",""12"",""12"",""60"",""12"",""12"",""24"",""36""]","[""1.181"",""3.752"",""2.363"",""3.752"",""0.591"",""1.772"",""18.760"",""7.504"",""1.181"",""1.181"",""3.752"",""18.760"",""1.772"",""1.772"",""3.752"",""7.504"",""1.772"",""1.181"",""0.591"",""0.591"",""0.591"",""1.181"",""1.181"",""1.181"",""0.591"",""0.591"",""0.591"",""2.954"",""0.591"",""0.591"",""1.181"",""1.772""]","[""2.757"",""1.608"",""5.513"",""1.608"",""1.378"",""4.135"",""8.040"",""3.216"",""2.757"",""2.757"",""1.608"",""8.040"",""4.135"",""4.135"",""1.608"",""3.216"",""4.135"",""2.757"",""1.378"",""1.378"",""1.378"",""2.756"",""2.757"",""2.757"",""1.378"",""1.378"",""1.378"",""6.891"",""1.378"",""1.378"",""2.757"",""4.135""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t03""],""t06"":[""t04"",""t05""],""t07"":[""t04""],""t08"":[""t07""],""t09"":[""t06"",""t07""],""t10"":[""t09""],""t11"":[""t08""],""t12"":[""t11""],""t13"":[""t10"",""t11""],""t14"":[""t13""],""t15"":[""t12""],""t16"":[""t15""],""t17"":[""t14"",""t15""],""t18"":[""t16"",""t17""],""t19"":[""t18""],""t20"":[""t19""],""t21"":[""t20""],""t22"":[""t21""],""t23"":[""t22""],""t24"":[""t23""],""t25"":[""t24""],""t26"":[""t25""],""t27"":[""t26""],""t28"":[""t27""],""t29"":[""t28""],""t30"":[""t29""],""t31"":[""t30""],""t32"":[""t31""]}"
EXP-08,development,exp08_development_n32_chain_like_lognormal_01,n32_chain_like_lognormal,32,chain_like,lognormal,high,1,0,9493792207511811315,0.7903225806451612903225806452,t01->t02->t05->t07->t08->t10->t12->t14->t16->t18->t19->t20->t21->t22->t23->t24->t25->t26->t27->t28->t29->t30->t31->t32,588,1,unique,0.3,0.7,"[""12"",""12"",""12"",""24"",""48"",""12"",""12"",""24"",""12"",""24"",""36"",""36"",""24"",""24"",""12"",""72"",""24"",""12"",""24"",""12"",""12"",""24"",""24"",""24"",""12"",""48"",""24"",""24"",""12"",""48"",""12"",""12""]","[""0.547"",""0.547"",""4.807"",""9.615"",""2.186"",""4.807"",""0.547"",""1.093"",""4.808"",""1.093"",""14.422"",""1.640"",""9.615"",""1.093"",""4.807"",""3.280"",""9.615"",""0.546"",""1.093"",""0.547"",""0.547"",""1.093"",""1.093"",""1.093"",""0.547"",""2.186"",""1.093"",""1.093"",""0.547"",""2.186"",""0.547"",""0.547""]","[""1.275"",""1.275"",""2.060"",""4.121"",""5.102"",""2.060"",""1.275"",""2.551"",""2.060"",""2.551"",""6.181"",""3.826"",""4.121"",""2.551"",""2.060"",""7.653"",""4.121"",""1.275"",""2.551"",""1.276"",""1.275"",""2.551"",""2.551"",""2.551"",""1.276"",""5.102"",""2.551"",""2.551"",""1.275"",""5.102"",""1.275"",""1.275""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t02""],""t06"":[""t04"",""t05""],""t07"":[""t04"",""t05""],""t08"":[""t07""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t09""],""t12"":[""t10""],""t13"":[""t10"",""t11""],""t14"":[""t12""],""t15"":[""t13""],""t16"":[""t14""],""t17"":[""t15""],""t18"":[""t16"",""t17""],""t19"":[""t18""],""t20"":[""t19""],""t21"":[""t20""],""t22"":[""t21""],""t23"":[""t22""],""t24"":[""t23""],""t25"":[""t24""],""t26"":[""t25""],""t27"":[""t26""],""t28"":[""t27""],""t29"":[""t28""],""t30"":[""t29""],""t31"":[""t30""],""t32"":[""t31""]}"
EXP-08,development,exp08_development_n32_chain_like_lognormal_02,n32_chain_like_lognormal,32,chain_like,lognormal,high,2,0,10370550109883336864,0.7840909090909090909090909091,t01->t03->t05->t06->t08->t11->t13->t14->t17->t18->t19->t20->t21->t22->t23->t24->t25->t26->t27->t28->t29->t30->t31->t32,828,3,tied,0.3,0.7,"[""24"",""24"",""36"",""48"",""48"",""12"",""24"",""36"",""36"",""36"",""12"",""24"",""36"",""36"",""24"",""12"",""48"",""36"",""24"",""36"",""36"",""36"",""48"",""48"",""36"",""12"",""24"",""24"",""60"",""24"",""48"",""48""]","[""1.102"",""9.337"",""1.653"",""18.675"",""2.204"",""0.551"",""9.337"",""1.653"",""14.006"",""14.006"",""0.551"",""9.337"",""1.653"",""1.653"",""9.337"",""4.669"",""2.203"",""1.653"",""1.102"",""1.653"",""1.653"",""1.653"",""2.204"",""2.204"",""1.653"",""0.551"",""1.102"",""1.102"",""2.754"",""1.102"",""2.204"",""2.203""]","[""2.571"",""4.002"",""3.857"",""8.003"",""5.142"",""1.285"",""4.002"",""3.857"",""6.002"",""6.002"",""1.286"",""4.002"",""3.857"",""3.857"",""4.002"",""2.001"",""5.142"",""3.857"",""2.571"",""3.857"",""3.857"",""3.857"",""5.142"",""5.142"",""3.857"",""1.285"",""2.571"",""2.571"",""6.428"",""2.571"",""5.142"",""5.142""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t03""],""t06"":[""t04"",""t05""],""t07"":[""t04""],""t08"":[""t06""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t08"",""t09""],""t12"":[""t10""],""t13"":[""t11""],""t14"":[""t13""],""t15"":[""t12""],""t16"":[""t14"",""t15""],""t17"":[""t14""],""t18"":[""t16"",""t17""],""t19"":[""t18""],""t20"":[""t19""],""t21"":[""t20""],""t22"":[""t21""],""t23"":[""t22""],""t24"":[""t23""],""t25"":[""t24""],""t26"":[""t25""],""t27"":[""t26""],""t28"":[""t27""],""t29"":[""t28""],""t30"":[""t29""],""t31"":[""t30""],""t32"":[""t31""]}"
EXP-08,development,exp08_development_n32_chain_like_lognormal_03,n32_chain_like_lognormal,32,chain_like,lognormal,high,3,0,17430861053791321885,0.8133333333333333333333333333,t01->t02->t04->t06->t08->t11->t13->t14->t17->t18->t19->t20->t21->t22->t23->t24->t25->t26->t27->t28->t29->t30->t31->t32,732,1,unique,0.3,0.7,"[""12"",""36"",""24"",""72"",""36"",""60"",""24"",""12"",""24"",""12"",""72"",""12"",""36"",""36"",""24"",""12"",""12"",""36"",""12"",""60"",""24"",""24"",""24"",""36"",""24"",""12"",""36"",""24"",""12"",""12"",""12"",""36""]","[""0.531"",""1.594"",""10.800"",""3.187"",""16.200"",""2.656"",""10.800"",""0.531"",""10.800"",""5.400"",""3.187"",""5.400"",""1.594"",""1.593"",""10.800"",""5.400"",""0.531"",""1.594"",""0.531"",""2.656"",""1.062"",""1.062"",""1.062"",""1.594"",""1.062"",""0.531"",""1.593"",""1.062"",""0.531"",""0.531"",""0.531"",""1.594""]","[""1.239"",""3.718"",""4.628"",""7.436"",""6.943"",""6.197"",""4.629"",""1.239"",""4.629"",""2.314"",""7.436"",""2.314"",""3.718"",""3.718"",""4.629"",""2.314"",""1.239"",""3.718"",""1.239"",""6.197"",""2.479"",""2.479"",""2.479"",""3.718"",""2.479"",""1.239"",""3.718"",""2.479"",""1.240"",""1.239"",""1.239"",""3.718""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t02""],""t06"":[""t04"",""t05""],""t07"":[""t05""],""t08"":[""t06"",""t07""],""t09"":[""t07""],""t10"":[""t08""],""t11"":[""t08"",""t09""],""t12"":[""t11""],""t13"":[""t10"",""t11""],""t14"":[""t13""],""t15"":[""t12""],""t16"":[""t15""],""t17"":[""t14""],""t18"":[""t16"",""t17""],""t19"":[""t18""],""t20"":[""t19""],""t21"":[""t20""],""t22"":[""t21""],""t23"":[""t22""],""t24"":[""t23""],""t25"":[""t24""],""t26"":[""t25""],""t27"":[""t26""],""t28"":[""t27""],""t29"":[""t28""],""t30"":[""t29""],""t31"":[""t30""],""t32"":[""t31""]}"
EXP-08,development,exp08_development_n32_chain_like_lognormal_04,n32_chain_like_lognormal,32,chain_like,lognormal,high,4,0,4893051585684737829,0.8043478260869565217391304348,t01->t03->t04->t07->t09->t11->t12->t15->t17->t18->t19->t20->t21->t22->t23->t24->t25->t26->t27->t28->t29->t30->t31->t32,444,3,tied,0.3,0.7,"[""12"",""12"",""12"",""36"",""12"",""12"",""24"",""12"",""12"",""12"",""24"",""12"",""24"",""12"",""12"",""12"",""36"",""24"",""12"",""12"",""36"",""12"",""12"",""24"",""12"",""24"",""12"",""12"",""24"",""12"",""12"",""24""]","[""0.537"",""5.152"",""0.537"",""1.612"",""5.152"",""5.152"",""1.074"",""5.152"",""0.537"",""5.152"",""1.074"",""0.537"",""10.304"",""5.152"",""0.537"",""5.152"",""1.612"",""1.074"",""0.537"",""0.537"",""1.612"",""0.537"",""0.537"",""1.074"",""0.537"",""1.074"",""0.537"",""0.537"",""1.074"",""0.537"",""0.537"",""1.074""]","[""1.253"",""2.208"",""1.253"",""3.760"",""2.208"",""2.208"",""2.506"",""2.208"",""1.253"",""2.208"",""2.507"",""1.253"",""4.416"",""2.208"",""1.253"",""2.208"",""3.760"",""2.507"",""1.253"",""1.253"",""3.760"",""1.253"",""1.253"",""2.506"",""1.253"",""2.506"",""1.253"",""1.253"",""2.507"",""1.253"",""1.253"",""2.507""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02"",""t03""],""t06"":[""t04"",""t05""],""t07"":[""t04""],""t08"":[""t07""],""t09"":[""t06"",""t07""],""t10"":[""t08""],""t11"":[""t09""],""t12"":[""t11""],""t13"":[""t10""],""t14"":[""t12"",""t13""],""t15"":[""t12""],""t16"":[""t14""],""t17"":[""t14"",""t15""],""t18"":[""t16"",""t17""],""t19"":[""t18""],""t20"":[""t19""],""t21"":[""t20""],""t22"":[""t21""],""t23"":[""t22""],""t24"":[""t23""],""t25"":[""t24""],""t26"":[""t25""],""t27"":[""t26""],""t28"":[""t27""],""t29"":[""t28""],""t30"":[""t29""],""t31"":[""t30""],""t32"":[""t31""]}"
EXP-08,development,exp08_development_n32_chain_like_lognormal_05,n32_chain_like_lognormal,32,chain_like,lognormal,high,5,0,12561993028346671646,0.765625,t01->t02->t05->t06->t08->t10->t13->t14->t17->t18->t19->t20->t21->t22->t23->t24->t25->t26->t27->t28->t29->t30->t31->t32,588,1,unique,0.3,0.7,"[""12"",""24"",""24"",""12"",""24"",""36"",""12"",""24"",""24"",""12"",""24"",""12"",""48"",""12"",""60"",""12"",""60"",""12"",""24"",""24"",""36"",""36"",""24"",""24"",""36"",""24"",""12"",""12"",""24"",""12"",""24"",""12""]","[""0.564"",""1.129"",""8.601"",""4.301"",""1.129"",""1.693"",""4.301"",""1.129"",""8.601"",""0.564"",""8.602"",""4.301"",""2.257"",""0.564"",""21.504"",""4.301"",""2.821"",""0.564"",""1.128"",""1.128"",""1.693"",""1.693"",""1.129"",""1.128"",""1.693"",""1.128"",""0.564"",""0.564"",""1.129"",""0.564"",""1.129"",""0.564""]","[""1.317"",""2.633"",""3.687"",""1.843"",""2.633"",""3.950"",""1.843"",""2.633"",""3.686"",""1.316"",""3.687"",""1.843"",""5.266"",""1.317"",""9.216"",""1.843"",""6.583"",""1.317"",""2.633"",""2.633"",""3.950"",""3.950"",""2.633"",""2.633"",""3.950"",""2.633"",""1.317"",""1.317"",""2.633"",""1.316"",""2.633"",""1.316""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02""],""t06"":[""t05""],""t07"":[""t04""],""t08"":[""t06""],""t09"":[""t07""],""t10"":[""t08""],""t11"":[""t08"",""t09""],""t12"":[""t11""],""t13"":[""t10""],""t14"":[""t12"",""t13""],""t15"":[""t12""],""t16"":[""t15""],""t17"":[""t14""],""t18"":[""t16"",""t17""],""t19"":[""t18""],""t20"":[""t19""],""t21"":[""t20""],""t22"":[""t21""],""t23"":[""t22""],""t24"":[""t23""],""t25"":[""t24""],""t26"":[""t25""],""t27"":[""t26""],""t28"":[""t27""],""t29"":[""t28""],""t30"":[""t29""],""t31"":[""t30""],""t32"":[""t31""]}"
EXP-08,development,exp08_development_n32_chain_like_lognormal_06,n32_chain_like_lognormal,32,chain_like,lognormal,high,6,0,3084392108550742023,0.8428571428571428571428571429,t01->t02->t04->t07->t09->t11->t12->t14->t16->t18->t19->t20->t21->t22->t23->t24->t25->t26->t27->t28->t29->t30->t31->t32,708,1,unique,0.3,0.7,"[""24"",""24"",""12"",""60"",""24"",""12"",""24"",""12"",""12"",""12"",""24"",""24"",""12"",""48"",""24"",""12"",""24"",""48"",""24"",""12"",""36"",""48"",""60"",""12"",""12"",""12"",""48"",""36"",""12"",""36"",""48"",""12""]","[""1.025"",""1.025"",""6.414"",""2.563"",""12.829"",""6.415"",""1.025"",""6.415"",""0.513"",""6.414"",""1.025"",""1.025"",""6.415"",""2.050"",""12.829"",""0.512"",""12.829"",""2.050"",""1.025"",""0.513"",""1.538"",""2.050"",""2.563"",""0.513"",""0.512"",""0.512"",""2.050"",""1.538"",""0.512"",""1.538"",""2.050"",""0.513""]","[""2.392"",""2.392"",""2.749"",""5.979"",""5.498"",""2.749"",""2.392"",""2.749"",""1.196"",""2.749"",""2.392"",""2.392"",""2.749"",""4.784"",""5.499"",""1.196"",""5.498"",""4.783"",""2.392"",""1.196"",""3.588"",""4.784"",""5.979"",""1.196"",""1.196"",""1.196"",""4.783"",""3.588"",""1.196"",""3.588"",""4.784"",""1.196""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t03""],""t06"":[""t04"",""t05""],""t07"":[""t04""],""t08"":[""t07""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t09""],""t12"":[""t11""],""t13"":[""t10"",""t11""],""t14"":[""t12"",""t13""],""t15"":[""t12""],""t16"":[""t14""],""t17"":[""t15""],""t18"":[""t16"",""t17""],""t19"":[""t18""],""t20"":[""t19""],""t21"":[""t20""],""t22"":[""t21""],""t23"":[""t22""],""t24"":[""t23""],""t25"":[""t24""],""t26"":[""t25""],""t27"":[""t26""],""t28"":[""t27""],""t29"":[""t28""],""t30"":[""t29""],""t31"":[""t30""],""t32"":[""t31""]}"
EXP-08,development,exp08_development_n32_chain_like_lognormal_07,n32_chain_like_lognormal,32,chain_like,lognormal,high,7,0,3841754917421555459,0.7662337662337662337662337662,t01->t03->t04->t06->t08->t11->t12->t14->t16->t18->t19->t20->t21->t22->t23->t24->t25->t26->t27->t28->t29->t30->t31->t32,708,1,unique,0.3,0.7,"[""24"",""36"",""24"",""12"",""24"",""72"",""36"",""24"",""24"",""24"",""24"",""12"",""36"",""48"",""12"",""60"",""24"",""24"",""36"",""24"",""12"",""12"",""12"",""72"",""36"",""12"",""48"",""24"",""24"",""24"",""24"",""24""]","[""1.128"",""12.936"",""1.128"",""0.564"",""8.624"",""3.383"",""12.936"",""1.127"",""8.624"",""8.624"",""1.127"",""0.564"",""12.936"",""2.255"",""4.312"",""2.819"",""8.624"",""1.128"",""1.691"",""1.128"",""0.564"",""0.564"",""0.564"",""3.383"",""1.691"",""0.564"",""2.255"",""1.128"",""1.127"",""1.127"",""1.128"",""1.127""]","[""2.631"",""5.544"",""2.631"",""1.315"",""3.696"",""7.893"",""5.544"",""2.631"",""3.696"",""3.696"",""2.631"",""1.315"",""5.544"",""5.262"",""1.848"",""6.578"",""3.696"",""2.631"",""3.947"",""2.631"",""1.315"",""1.316"",""1.316"",""7.893"",""3.947"",""1.316"",""5.262"",""2.631"",""2.631"",""2.631"",""2.631"",""2.631""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02""],""t06"":[""t04""],""t07"":[""t05""],""t08"":[""t06""],""t09"":[""t07""],""t10"":[""t09""],""t11"":[""t08""],""t12"":[""t11""],""t13"":[""t10"",""t11""],""t14"":[""t12""],""t15"":[""t13""],""t16"":[""t14"",""t15""],""t17"":[""t14""],""t18"":[""t16"",""t17""],""t19"":[""t18""],""t20"":[""t19""],""t21"":[""t20""],""t22"":[""t21""],""t23"":[""t22""],""t24"":[""t23""],""t25"":[""t24""],""t26"":[""t25""],""t27"":[""t26""],""t28"":[""t27""],""t29"":[""t28""],""t30"":[""t29""],""t31"":[""t30""],""t32"":[""t31""]}"
EXP-08,development,exp08_development_n32_chain_like_lognormal_08,n32_chain_like_lognormal,32,chain_like,lognormal,high,8,0,721754908403956899,0.7714285714285714285714285714,t01->t02->t05->t06->t08->t11->t13->t14->t16->t18->t19->t20->t21->t22->t23->t24->t25->t26->t27->t28->t29->t30->t31->t32,648,3,tied,0.3,0.7,"[""12"",""24"",""12"",""24"",""12"",""48"",""36"",""24"",""12"",""24"",""48"",""36"",""36"",""12"",""12"",""36"",""36"",""24"",""24"",""24"",""24"",""36"",""12"",""48"",""72"",""12"",""12"",""24"",""12"",""36"",""12"",""24""]","[""0.560"",""1.120"",""4.410"",""8.820"",""0.560"",""2.240"",""13.230"",""1.120"",""4.410"",""8.820"",""2.240"",""13.230"",""1.680"",""0.560"",""4.410"",""1.680"",""13.230"",""1.120"",""1.120"",""1.120"",""1.120"",""1.680"",""0.560"",""2.240"",""3.360"",""0.560"",""0.560"",""1.120"",""0.560"",""1.680"",""0.560"",""1.120""]","[""1.307"",""2.613"",""1.890"",""3.780"",""1.307"",""5.227"",""5.670"",""2.613"",""1.890"",""3.780"",""5.227"",""5.670"",""3.920"",""1.307"",""1.890"",""3.920"",""5.670"",""2.613"",""2.613"",""2.613"",""2.613"",""3.920"",""1.306"",""5.227"",""7.840"",""1.307"",""1.307"",""2.613"",""1.307"",""3.920"",""1.307"",""2.613""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02""],""t06"":[""t05""],""t07"":[""t04""],""t08"":[""t06""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t08""],""t12"":[""t10""],""t13"":[""t11""],""t14"":[""t12"",""t13""],""t15"":[""t13""],""t16"":[""t14"",""t15""],""t17"":[""t15""],""t18"":[""t16"",""t17""],""t19"":[""t18""],""t20"":[""t19""],""t21"":[""t20""],""t22"":[""t21""],""t23"":[""t22""],""t24"":[""t23""],""t25"":[""t24""],""t26"":[""t25""],""t27"":[""t26""],""t28"":[""t27""],""t29"":[""t28""],""t30"":[""t29""],""t31"":[""t30""],""t32"":[""t31""]}"
EXP-08,development,exp08_development_n32_chain_like_lognormal_09,n32_chain_like_lognormal,32,chain_like,lognormal,high,9,0,16014399556594761386,0.8064516129032258064516129032,t01->t03->t04->t06->t08->t11->t13->t15->t17->t18->t19->t20->t21->t22->t23->t24->t25->t26->t27->t28->t29->t30->t31->t32,600,2,tied,0.3,0.7,"[""12"",""12"",""36"",""24"",""24"",""12"",""24"",""12"",""12"",""24"",""48"",""12"",""12"",""12"",""24"",""24"",""60"",""24"",""48"",""24"",""12"",""12"",""12"",""12"",""24"",""24"",""24"",""36"",""24"",""36"",""24"",""24""]","[""0.536"",""5.208"",""1.607"",""1.071"",""10.416"",""0.536"",""10.416"",""0.536"",""5.208"",""10.416"",""2.143"",""5.208"",""0.536"",""5.208"",""1.071"",""10.416"",""2.679"",""1.071"",""2.143"",""1.071"",""0.536"",""0.536"",""0.536"",""0.536"",""1.071"",""1.071"",""1.071"",""1.607"",""1.071"",""1.607"",""1.071"",""1.071""]","[""1.250"",""2.232"",""3.750"",""2.500"",""4.464"",""1.250"",""4.464"",""1.250"",""2.232"",""4.464"",""4.999"",""2.232"",""1.250"",""2.232"",""2.500"",""4.464"",""6.249"",""2.500"",""4.999"",""2.500"",""1.250"",""1.250"",""1.250"",""1.250"",""2.500"",""2.500"",""2.500"",""3.749"",""2.500"",""3.750"",""2.500"",""2.500""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02""],""t06"":[""t04""],""t07"":[""t05""],""t08"":[""t06""],""t09"":[""t07""],""t10"":[""t09""],""t11"":[""t08""],""t12"":[""t10"",""t11""],""t13"":[""t10"",""t11""],""t14"":[""t13""],""t15"":[""t12"",""t13""],""t16"":[""t14""],""t17"":[""t15""],""t18"":[""t16"",""t17""],""t19"":[""t18""],""t20"":[""t19""],""t21"":[""t20""],""t22"":[""t21""],""t23"":[""t22""],""t24"":[""t23""],""t25"":[""t24""],""t26"":[""t25""],""t27"":[""t26""],""t28"":[""t27""],""t29"":[""t28""],""t30"":[""t29""],""t31"":[""t30""],""t32"":[""t31""]}"
EXP-08,development,exp08_development_n64_wide_layered_homogeneous_00,n64_wide_layered_homogeneous,64,wide_layered,homogeneous,low,0,0,11032691495223575310,0.203125,t01->t07->t12->t14->t20->t31->t35->t41->t46->t49->t55->t61->t64,156,58755,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""2.127"",""1.265"",""1.265"",""1.265"",""1.265"",""1.265"",""2.127"",""1.265"",""1.265"",""1.265"",""1.264"",""2.127"",""1.265"",""2.127"",""1.265"",""1.265"",""1.265"",""1.265"",""1.265"",""2.127"",""1.265"",""1.265"",""1.264"",""1.265"",""1.265"",""1.265"",""1.265"",""1.265"",""1.264"",""1.265"",""2.127"",""1.265"",""1.265"",""1.265"",""2.126"",""1.265"",""1.265"",""1.265"",""1.265"",""1.265"",""2.127"",""1.265"",""1.265"",""1.265"",""1.265"",""2.126"",""1.265"",""1.265"",""2.127"",""1.265"",""1.265"",""1.265"",""1.265"",""1.265"",""2.127"",""1.265"",""1.265"",""1.265"",""1.265"",""1.265"",""2.127"",""1.265"",""1.265"",""2.126""]","[""4.963"",""0.542"",""0.543"",""0.542"",""0.542"",""0.542"",""4.963"",""0.542"",""0.542"",""0.542"",""0.542"",""4.963"",""0.542"",""4.962"",""0.542"",""0.542"",""0.542"",""0.542"",""0.542"",""4.963"",""0.542"",""0.542"",""0.543"",""0.542"",""0.542"",""0.542"",""0.542"",""0.542"",""0.542"",""0.543"",""4.962"",""0.542"",""0.542"",""0.542"",""4.962"",""0.542"",""0.542"",""0.542"",""0.542"",""0.542"",""4.962"",""0.542"",""0.542"",""0.543"",""0.542"",""4.962"",""0.542"",""0.542"",""4.963"",""0.542"",""0.542"",""0.542"",""0.542"",""0.542"",""4.962"",""0.543"",""0.542"",""0.542"",""0.542"",""0.542"",""4.962"",""0.543"",""0.542"",""4.963""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t01""],""t05"":[""t01""],""t06"":[""t01""],""t07"":[""t01""],""t08"":[""t02""],""t09"":[""t04"",""t07""],""t10"":[""t07""],""t11"":[""t05"",""t06"",""t07""],""t12"":[""t03"",""t05"",""t07""],""t13"":[""t02"",""t05""],""t14"":[""t08"",""t09"",""t12""],""t15"":[""t08""],""t16"":[""t08"",""t09""],""t17"":[""t08"",""t09"",""t10"",""t11"",""t13""],""t18"":[""t08"",""t11"",""t12""],""t19"":[""t09"",""t10"",""t12""],""t20"":[""t14""],""t21"":[""t17"",""t18"",""t19""],""t22"":[""t15"",""t17"",""t19""],""t23"":[""t16"",""t17"",""t18""],""t24"":[""t15"",""t17"",""t19""],""t25"":[""t16""],""t26"":[""t20"",""t21"",""t23""],""t27"":[""t21"",""t23""],""t28"":[""t21"",""t24""],""t29"":[""t21"",""t22"",""t24"",""t25""],""t30"":[""t20"",""t21""],""t31"":[""t20"",""t25""],""t32"":[""t26"",""t28"",""t30"",""t31""],""t33"":[""t26"",""t28"",""t30"",""t31""],""t34"":[""t27"",""t28"",""t29""],""t35"":[""t26"",""t27"",""t31""],""t36"":[""t27""],""t37"":[""t30"",""t31""],""t38"":[""t33"",""t34"",""t35"",""t36""],""t39"":[""t33"",""t34""],""t40"":[""t34"",""t37""],""t41"":[""t32"",""t35"",""t36""],""t42"":[""t34"",""t35"",""t36""],""t43"":[""t34"",""t36"",""t37""],""t44"":[""t39"",""t40"",""t41"",""t43""],""t45"":[""t38"",""t39"",""t40"",""t43""],""t46"":[""t38"",""t39"",""t41"",""t42"",""t43""],""t47"":[""t39"",""t42""],""t48"":[""t38"",""t39"",""t42""],""t49"":[""t44"",""t45"",""t46"",""t47""],""t50"":[""t47""],""t51"":[""t46"",""t47"",""t48""],""t52"":[""t44""],""t53"":[""t44"",""t46"",""t48""],""t54"":[""t50"",""t51"",""t52""],""t55"":[""t49""],""t56"":[""t50"",""t51"",""t53""],""t57"":[""t51"",""t53""],""t58"":[""t49"",""t51""],""t59"":[""t55""],""t60"":[""t54"",""t56"",""t57"",""t58""],""t61"":[""t55""],""t62"":[""t55"",""t56""],""t63"":[""t55"",""t57"",""t58""],""t64"":[""t59"",""t60"",""t61"",""t62"",""t63""]}"
